,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
132165,12475107,14487256,20000,20000,20000, 60 months,16.59 ,492.66,D,D1,Office Manager,7 years,1,94000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12475107,  Borrower added on 02/25/14 > My loan is to help consolidate credit card dept and medical bills.  Thank you<br>,debt_consolidation,Debt consolidation,117xx,NY,14.94,0,Feb-02,0,53,35,7,1,9940,51.20%,16,f,18184.69,18184.69,3941.28,3941.28,1815.31,2125.97,0,0,0,Oct-14,492.66,Dec-14,Nov-14,0,53,1
132200,12505479,14517626,22750,22750,22750, 36 months,14.64 ,784.64,C,C3,Systems Administrator,4 years,0,72000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12505479,  Borrower added on 02/25/14 > I just purchased my home loan and pay right about $500 for credit cards.  I would like to consolidate my debt in order to allow extra money for home improvements.  I have been offered credit at Home Depot etc and have available credit but would like to use Lending Club instead.<br>,debt_consolidation,Debt consolidation,900xx,CA,13.82,1,Oct-93,3,5,64,16,1,12219,47%,25,f,18515.77,18515.77,6277.12,6277.12,4234.23,2042.89,0,0,0,Oct-14,784.64,Dec-14,Nov-14,0,59,1
132224,12525467,14537603,14400,14400,14400, 60 months,14.64 ,339.86,C,C3,Media Director,4 years,1,44000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12525467,  Borrower added on 02/26/14 > Consolidate loans to qualify for home purchase.<br>,debt_consolidation,Debt consolidation,802xx,CO,29.27,0,Dec-93,1,42,99,12,3,8904,62.30%,22,w,13029.09,13029.09,2718.88,2718.88,1370.91,1347.97,0,0,0,Nov-14,339.86,Dec-14,Nov-14,0,42,1
132259,12385413,14397555,5000,5000,5000, 60 months,24.50 ,145.3,F,F3,Sr. Admin Assistant,5 years,1,56772,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12385413,  Borrower added on 02/25/14 > Moving soon and need expense money<br>,moving,Moving and relocation,076xx,NJ,19.82,0,Feb-91,0,63,56,9,1,16803,52%,14,f,4628.53,4628.53,1162.4,1162.4,371.47,790.93,0,0,0,Oct-14,145.3,Dec-14,Nov-14,0,63,1
132304,12435434,14447581,10000,10000,10000, 36 months,9.67 ,321.13,B,B1,Regional Bank Manager,5 years,0,90000,Not Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12435434,"  Borrower added on 02/25/14 > I have a few credit cards, which I have been paying on for years, and the rate is 29.99%.  It seems like the balance never goes down.  I have never missed a payment.<br>",credit_card,Credit card refinancing,852xx,AZ,12.17,0,Jun-03,0,33,116,10,1,9660,70.50%,24,f,7533.55,7533.55,3046.13,3046.13,2466.45,579.68,0,0,0,Nov-14,400,Dec-14,Nov-14,0,33,1
132339,11678003,13650186,10000,10000,10000, 36 months,11.99 ,332.1,B,B3,supervisor,10+ years,0,55000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11678003,  Borrower added on 02/25/14 > pay my bills<br>,debt_consolidation,Debt consolidation,530xx,WI,23.72,0,Apr-96,1,41,105,13,1,7251,43.40%,29,f,8076.26,8076.26,2656.8,2656.8,1923.74,733.06,0,0,0,Nov-14,332.1,Dec-14,Nov-14,0,62,1
132359,12485299,14497441,7825,7825,7825, 36 months,15.61 ,273.6,C,C5,Manager,10+ years,0,47000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12485299,  Borrower added on 02/24/14 > I am wanting to consolidate my credit card debt. The monthly payment of this loan is less than my monthly payment to credit cards.<br>,debt_consolidation,Debt consolidation,729xx,AR,21.45,0,May-95,2,25,111,8,1,6349,80.40%,15,w,6386.29,6386.29,2188.8,2188.8,1438.71,750.09,0,0,0,Oct-14,273.6,Dec-14,Nov-14,0,39,1
132442,12276781,14268939,16800,16800,16800, 60 months,14.64 ,396.51,C,C3,MFG. Quality Coordinator,10+ years,0,46000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12276781,  Borrower added on 02/24/14 > Pay off medical bills and credit cards.<br>,debt_consolidation,Debt consolidation,672xx,KS,18.42,0,Apr-96,1,69,56,7,1,11727,51.20%,25,f,15200.55,15200.55,3172.08,3172.08,1599.45,1572.63,0,0,0,Nov-14,396.51,Dec-14,Nov-14,0,79,1
132453,12327393,14319500,20000,20000,19800, 36 months,10.99 ,654.68,B,B2,Director of Sales,3 years,0,182000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12327393,  Borrower added on 02/24/14 > Debt consolidation<br><br>  Borrower added on 02/25/14 > I am aggressively cleaning up credit card debt.<br>,debt_consolidation,Debt consolidation,370xx,TN,7.13,0,Mar-87,0,58,63,9,1,16737,43.40%,31,f,16104.74,15943.69,5237.44,5185.07,3895.26,1342.18,0,0,0,Nov-14,654.68,Dec-14,Nov-14,0,58,1
132460,12385193,14397341,15000,15000,14900, 36 months,12.49 ,501.74,B,B4,Cardiovascular technologist,7 years,0,80000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12385193,  Borrower added on 02/24/14 > My loan is to consolidate by debt. I have a fertility loan as well as some credit card bills that I would like to pay off. I know it would be easier to pay one bill once a month instead of a little bit here and a little over here. I want to be somewhat debt free. I hope that you can help.<br>,debt_consolidation,Debt consolidation,070xx,NJ,15.59,1,Oct-98,1,15,64,17,1,9372,32.40%,24,f,12132.23,12051.35,4013.92,3987.16,2867.77,1146.15,0,0,0,Nov-14,501.74,Dec-14,Nov-14,1,37,1
132461,12385210,14397357,10000,10000,10000, 36 months,12.99 ,336.9,B,B5,Technician,10+ years,0,72000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12385210,  Borrower added on 02/24/14 > Actually last year i purchased ney home and i purchasing home decoration and now baying some furniture.Alsomneed to some body work came up on my Mitsubishi suv and most important i have a few credit cards &amp;want to pay off all of them&amp; I'm applying this loan to payoff my credit card bill &amp; some home<br>,debt_consolidation,Debt consolidation,773xx,TX,15.07,0,Dec-00,1,82,57,11,1,8153,53.30%,26,f,8099.98,8099.98,2695.2,2695.2,1900.02,795.18,0,0,0,Oct-14,336.9,Dec-14,Nov-14,0,82,1
132473,12395217,14407364,4800,4800,4800, 36 months,11.99 ,159.41,B,B3,Line boss ,2 years,0,107000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12395217,  Borrower added on 02/24/14 > To pay off higher interest credit cards<br>,credit_card,Credit card refinancing,497xx,MI,13.65,0,Mar-00,0,75,64,5,1,6056,60.60%,19,f,3876.59,3876.59,1275.28,1275.28,923.41,351.87,0,0,0,Oct-14,159.41,Dec-14,Nov-14,0,75,1
132502,12435303,14447451,12000,12000,12000, 60 months,14.64 ,283.22,C,C3,Electrician,10+ years,0,110000,Not Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12435303,  Borrower added on 02/25/14 > Pay off credit cards and pay off back taxes<br>,debt_consolidation,Debt consolidation,723xx,AR,14.16,0,Feb-73,1,34,65,6,1,9454,30.50%,13,w,10857.54,10857.54,2265.76,2265.76,1142.46,1123.3,0,0,0,Nov-14,283.22,Dec-14,Nov-14,0,34,1
132530,12465248,14477393,16000,16000,16000, 36 months,12.99 ,539.03,B,B5,Manager,10+ years,0,100000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12465248,  Borrower added on 02/24/14 > Consolodate high interest credit card balances and a line of credit account.  This will also allow for home plumbing repairs.<br>,debt_consolidation,Debt consolidation,900xx,CA,14.12,0,Mar-96,0,37,81,9,1,11268,84.70%,13,w,12960.04,12960.04,4312.24,4312.24,3039.96,1272.28,0,0,0,Oct-14,539.03,Dec-14,Nov-14,0,37,1
132597,12405086,14417237,10000,10000,10000, 36 months,12.49 ,334.49,B,B4,Service Advisor,5 years,1,81000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12405086,  Borrower added on 02/24/14 > I want to consolidate my credit cards<br>,credit_card,Credit card refinancing,066xx,CT,12.24,0,Jul-90,2,28,79,15,1,7474,52%,30,w,8088.18,8088.18,2675.92,2675.92,1911.82,764.1,0,0,0,Oct-14,334.49,Dec-14,Nov-14,0,74,1
132618,12445097,14457247,7000,7000,7000, 36 months,15.31 ,243.73,C,C4,manager,10+ years,1,80000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12445097,  Borrower added on 02/24/14 > To payoff all credit cards<br>,debt_consolidation,Debt consolidation,372xx,TN,12.21,1,Jan-76,1,15,61,14,2,5354,28%,20,f,5708.03,5708.03,1949.84,1949.84,1291.97,657.87,0,0,0,Oct-14,243.73,Dec-14,Nov-14,0,15,1
132649,12267411,14259553,17600,17600,17500, 36 months,12.49 ,588.7,B,B4,Lead person,10+ years,0,42000,Not Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12267411,  Borrower added on 02/24/14 > Consolidate loans<br>,debt_consolidation,Debt consolidation,468xx,IN,19.2,1,Nov-93,1,1,100,8,1,4479,24.30%,17,f,14235.22,14154.34,4709.6,4682.84,3364.78,1344.82,0,0,0,Oct-14,588.7,Dec-14,Nov-14,0,1,1
132703,12336771,14328911,3825,3825,3825, 36 months,15.31 ,133.18,C,C4,quality inspector,3 years,1,35000,Not Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12336771,  Borrower added on 02/24/14 > Consolidate bills into one monthly payment.<br>,debt_consolidation,Debt consolidation,175xx,PA,16.43,0,Sep-03,0,25,101,8,1,2223,40.40%,18,f,3119.04,3119.04,1065.44,1065.44,705.96,359.48,0,0,0,Oct-14,133.18,Dec-14,Nov-14,0,25,1
132762,12257297,14249419,10000,10000,9900, 36 months,11.99 ,332.1,B,B3,Paralegal,< 1 year,1,58000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12257297,"  Borrower added on 02/24/14 > I'm hoping to pay down my high interest cards (over 20%).  I have been paying well over the minimums for over 2 years, but am hoping this loan can help me pay them off fully for a lot cheaper.  I haven't been late or missed any bill or card payment in well over 2 years.  Thank you for your help.<br>",debt_consolidation,Debt consolidation,300xx,GA,9.93,0,Sep-80,0,34,15,11,1,1674,41.80%,24,f,8076.26,7995.5,2656.8,2630.23,1923.74,733.06,0,0,0,Oct-14,332.1,Dec-14,Nov-14,0,34,1
132815,12297102,14289238,15075,15075,15075, 36 months,19.47 ,556.18,D,D5,Lead Cook,< 1 year,1,37700,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12297102,  Borrower added on 02/24/14 > Consolidate credit cards.<br>,debt_consolidation,Debt consolidation,021xx,MA,28.18,0,Jun-96,1,57,45,12,1,15631,62.30%,31,f,12081.65,12081.65,5005.62,5005.62,2993.35,2012.27,0,0,0,Nov-14,556.18,Dec-14,Nov-14,0,57,1
132929,11975198,13967358,14000,14000,14000, 36 months,19.47 ,516.52,D,D5,Service Rep,10+ years,1,62000,Verified,Feb-14,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11975198,  Borrower added on 02/24/14 > Pay off credit card debt.<br>,debt_consolidation,Debt consolidation,482xx,MI,20.14,0,Oct-97,2,28,98,20,1,22001,63.80%,31,f,12191.81,12191.81,3099.12,3099.12,1808.19,1290.93,0,0,0,Aug-14,516.52,Dec-14,Nov-14,0,28,1
133042,12247230,14239345,9175,9175,9175, 36 months,18.92 ,335.95,D,D4,vp ,10+ years,0,350000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12247230,  Borrower added on 02/24/14 > i would like to increase my business profits and marketing.<br>,small_business,Business,100xx,NY,1.33,0,Oct-98,3,40,63,5,1,14941,62.40%,11,f,7557.51,7557.51,2687.6,2687.6,1617.49,1070.11,0,0,0,Oct-14,335.95,Dec-14,Nov-14,0,40,1
133280,12266768,14258909,17775,17775,17775, 60 months,15.61 ,428.58,C,C5,Asst Branch Manager,10+ years,0,60750,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12266768,  Borrower added on 02/23/14 > Debt consolidation do to the challenges we face throughout life.<br>,debt_consolidation,Debt consolidation,567xx,MN,9.54,0,Feb-83,1,51,36,8,1,17782,69.70%,33,f,16122.36,16122.36,3428.64,3428.64,1652.64,1776,0,0,0,Oct-14,428.58,Dec-14,Nov-14,0,51,1
133803,12276372,14268535,10000,10000,9975, 36 months,11.99 ,332.1,B,B3,zone manager,6 years,0,34000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12276372,  Borrower added on 02/22/14 > I have 2 huge credit cards with high intrest i want to pay off.<br>,credit_card,Credit card refinancing,720xx,AR,11.08,0,May-98,1,62,51,12,1,9476,60%,31,w,7824.86,7805.29,2988.9,2981.43,2175.14,813.76,0,0,0,Nov-14,332.1,Dec-14,Nov-14,0,62,1
134164,12265799,14257956,18000,18000,18000, 36 months,13.65 ,612.15,C,C1,Radiographer,5 years,0,64000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12265799,  Borrower added on 02/21/14 > I would like to consolidate my credit card bills and do some home improvements. I want to be able to balance my expenses without the use of credit cards in the future.<br>,debt_consolidation,Debt consolidation,298xx,SC,31.67,0,Apr-02,0,25,52,9,1,9783,72.50%,24,f,14608.05,14608.05,4897.2,4897.2,3391.95,1505.25,0,0,0,Oct-14,612.15,Dec-14,Nov-14,0,25,1
134208,12315667,14307812,4000,4000,4000, 36 months,18.25 ,145.12,D,D3,Tenureed Prof.,10+ years,0,96000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12315667,  Borrower added on 02/21/14 > Roof on house<br>,home_improvement,Home improvement,463xx,IN,20.89,1,Sep-75,2,5,36,16,1,13882,56.40%,40,f,3288.7,3288.7,1160.96,1160.96,711.3,449.66,0,0,0,Oct-14,145.12,Dec-14,Nov-14,0,24,1
134262,8794776,10566913,6600,6600,6600, 36 months,7.90 ,206.52,A,A4,IT Manager,7 years,0,132000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8794776,"  Borrower added on 02/21/14 > My job is very stable and pays well. I have (3) revolving credit cards with a balance of $5,500 on them &amp; want to pay them off. I also owe the IRS $1,000 on an oversight w/ my withholdings last year. This loan would allow me to consolidate all balances into one monthly payment.<br>",credit_card,Credit card refinancing,144xx,NY,6.18,1,Mar-83,0,23,60,16,2,5250,43.40%,41,f,5264.98,5264.98,1652.16,1652.16,1335.02,317.14,0,0,0,Oct-14,206.52,Dec-14,Nov-14,0,23,1
134394,12285594,14277745,14000,14000,14000, 36 months,14.16 ,479.58,C,C2,CLAIMS REP,10+ years,0,77044,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12285594,  Borrower added on 02/21/14 > I WANT TO CONSOLIDATE MY CREDIT CARDS AND PURCHASE CARPETING FOR MY HOME.<br>,debt_consolidation,Debt consolidation,647xx,MO,14.37,3,Jan-87,3,10,104,13,1,7283,69.40%,26,f,11378.6,11378.6,3836.64,3836.64,2621.4,1215.24,0,0,0,Oct-14,479.58,Dec-14,Nov-14,0,16,1
134480,12325360,14317511,10000,10000,10000, 36 months,12.49 ,334.49,B,B4,VicePresident/Manager,< 1 year,0,84000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12325360,  Borrower added on 02/20/14 > Funds to be used to pay Income Tax bill and pay off Credit Cards in full.<br>,other,Other,937xx,CA,27.43,0,Feb-91,0,40,73,11,1,3707,15.10%,54,f,8088.18,8088.18,2675.92,2675.92,1911.82,764.1,0,0,0,Oct-14,334.49,Dec-14,Nov-14,0,40,1
134533,11865195,13857359,13375,13375,13375, 36 months,18.25 ,485.22,D,D3,cnc programmer,10+ years,1,80000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11865195,  Borrower added on 02/20/14 > credit card balances  payment and buy some time to balance my budget<br>and pay this loan  too.<br>even though your fees are high at front.<br>,credit_card,Credit card refinancing,912xx,CA,11.25,0,Mar-97,1,47,119,20,1,12684,50.10%,36,f,10996.81,10996.81,3881.76,3881.76,2378.19,1503.57,0,0,0,Oct-14,485.22,Dec-14,Nov-14,0,67,1
134560,12245410,14237565,7000,7000,7000, 36 months,15.31 ,243.73,C,C4,Associate Inventory Control Specialist,9 years,0,29000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12245410,"  Borrower added on 02/20/14 > The purpose of my loan is to pay off all my high credit cards debt.  Any remaining funds will do repairs in my bathroom (toilet &amp; sink needs fixing), paint and replace the damage tiles on the floor.<br>",debt_consolidation,Debt consolidation,631xx,MO,21.2,0,Apr-85,1,47,47,9,1,5157,62.90%,63,f,5708.03,5708.03,1949.84,1949.84,1291.97,657.87,0,0,0,Oct-14,243.73,Dec-14,Nov-14,0,47,1
134824,11946623,13938798,12075,12075,12075, 60 months,16.59 ,297.44,D,D1,Bookkeeper,7 years,0,58000,Source Verified,Feb-14,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11946623,  Borrower added on 02/20/14 > Debt consolidation<br>,debt_consolidation,Debt consolidation,786xx,TX,13.37,1,Jul-99,0,13,114,9,1,6215,64.10%,24,f,10979.04,10979.04,2379.52,2379.52,1095.96,1283.56,0,0,0,Oct-14,297.44,Dec-14,Nov-14,0,71,1
135017,12255049,14247198,15000,15000,15000, 60 months,21.18 ,407.33,E,E3,EGFloor Rep,10+ years,1,75000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12255049,  Borrower added on 02/20/14 > pay my credit cardsoff andsome medical bills<br>,credit_card,Credit card refinancing,744xx,OK,34.27,0,Nov-97,2,46,102,12,1,10990,64.30%,37,w,13786.35,13786.35,3258.64,3258.64,1213.65,2044.99,0,0,0,Nov-14,407.33,Dec-14,Nov-14,0,46,1
135078,11574580,13546731,8000,8000,8000, 36 months,8.90 ,254.03,A,A5,Flight Attendant,3 years,1,35000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11574580,  Borrower added on 02/20/14 > Car repair<br><br>  Borrower added on 02/21/14 > Car Repair and debt consolidation<br>,debt_consolidation,Debt consolidation,070xx,NJ,27.95,0,Nov-04,0,50,118,6,1,1472,12.70%,12,f,6401.39,6401.39,2032.24,2032.24,1598.61,433.63,0,0,0,Oct-14,254.03,Dec-14,Nov-14,0,50,1
135085,11664917,13637071,15000,15000,15000, 60 months,17.57 ,377.41,D,D2,Project Manager ,4 years,1,72500,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11664917,  Borrower added on 02/20/14 > Debt consolidation. I have been in my current job for 4.5 years and in the industry for 16 years.<br>,debt_consolidation,Debt consolidation,302xx,GA,17.73,0,Jan-00,0,49,43,5,1,8319,84%,22,f,13493.86,13493.86,3396.69,3396.69,1506.14,1890.55,0,0,0,Nov-14,377.41,Dec-14,Nov-14,0,49,1
135095,12274950,14267102,18000,18000,18000, 36 months,10.99 ,589.22,B,B2,fleet manager,2 years,0,75000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12274950,  Borrower added on 02/21/14 > Loan is to pay off credit cards and have a lower interest rate<br>,credit_card,Credit card refinancing,760xx,TX,21.36,0,Jan-87,2,78,41,8,2,9823,84.70%,22,f,14494.2,14494.2,4713.76,4713.76,3505.8,1207.96,0,0,0,Oct-14,589.22,Dec-14,Nov-14,0,78,1
135102,12314935,14307087,33600,33600,33600, 36 months,14.16 ,1150.99,C,C2,Software Engineer,2 years,0,136000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12314935,  Borrower added on 02/20/14 > Refinance higher rate loan<br>,debt_consolidation,Debt consolidation,327xx,FL,20.82,1,Nov-96,1,17,112,9,1,12300,80.40%,20,f,27308.66,27308.66,9207.92,9207.92,6291.34,2916.58,0,0,0,Oct-14,1150.99,Dec-14,Nov-14,0,18,1
135258,12134971,14127131,9600,9600,9600, 36 months,13.65 ,326.48,C,C1,Vice President of Operations,6 years,1,117500,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12134971,  Borrower added on 02/19/14 > I have three credit cards that have a 29.8% interest rate and I want to pay them all off and consolidate to one monthly payment<br>,debt_consolidation,Debt consolidation,550xx,MN,12.43,0,Jun-90,3,35,60,9,2,15734,61%,29,w,7790.96,7790.96,2611.84,2611.84,1809.04,802.8,0,0,0,Nov-14,326.48,Dec-14,Nov-14,0,69,1
135315,12194943,14187091,6825,6825,6825, 36 months,15.31 ,237.63,C,C4,Manager,6 years,0,80000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12194943,"  Borrower added on 02/19/14 > debt consolidation, pay off higher interest rate credit cards. all my accounts are always paid on time. loan will increase cash flow after payoff of debt.<br>",debt_consolidation,Debt consolidation,950xx,CA,19.88,0,Aug-83,0,27,77,7,1,1732,69.30%,36,f,5565.39,5565.39,1901.04,1901.04,1259.61,641.43,0,0,0,Oct-14,237.63,Dec-14,Nov-14,0,27,1
